x	y	z	valeur
0.400000	0.000000	0.200000	0.003831
0.400000	0.000000	0.300000	0.003870
0.400000	0.000000	0.400000	0.003850
0.400000	0.000000	0.500000	0.003794
0.400000	0.000000	0.600000	0.003690
0.400000	0.000000	0.700000	0.003450
0.400000	0.000000	0.800000	0.002961
0.400000	0.000000	0.900000	0.002484
0.400000	0.000000	1.000000	0.002484
0.400000	0.100000	0.000000	0.003707
0.400000	0.100000	0.100000	0.003707
0.400000	0.100000	0.200000	0.003831
0.400000	0.100000	0.300000	0.003870
0.400000	0.100000	0.400000	0.003850
0.400000	0.100000	0.500000	0.003794
0.400000	0.100000	0.600000	0.003690
0.400000	0.100000	0.700000	0.003450
0.400000	0.100000	0.800000	0.002961
0.400000	0.100000	0.900000	0.002484
0.400000	0.100000	1.000000	0.002484
0.400000	0.200000	0.000000	0.003538
0.400000	0.200000	0.100000	0.003538
0.400000	0.200000	0.200000	0.003896
0.400000	0.200000	0.300000	0.004099
0.400000	0.200000	0.400000	0.004240
0.400000	0.200000	0.500000	0.004396
0.400000	0.200000	0.600000	0.004593
0.400000	0.200000	0.700000	0.004772
0.400000	0.200000	0.800000	0.004640
0.400000	0.200000	0.900000	0.004405
0.400000	0.200000	1.000000	0.004405
0.400000	0.300000	0.000000	0.003479
0.400000	0.300000	0.100000	0.003479
0.400000	0.300000	0.200000	0.003934
0.400000	0.300000	0.300000	0.004281
0.400000	0.300000	0.400000	0.004597
0.400000	0.300000	0.500000	0.005016
0.400000	0.300000	0.600000	0.005694
0.400000	0.300000	0.700000	0.006815
0.400000	0.300000	0.800000	0.008591
0.400000	0.300000	0.900000	0.008433
0.400000	0.300000	1.000000	0.008433
0.400000	0.400000	0.000000	0.003449
0.400000	0.400000	0.100000	0.003449
0.400000	0.400000	0.200000	0.003967
0.400000	0.400000	0.300000	0.004393
0.400000	0.400000	0.400000	0.004828
0.400000	0.400000	0.500000	0.005424
0.400000	0.400000	0.600000	0.006358
0.400000	0.400000	0.700000	0.007629
0.400000	0.400000	0.800000	0.008116
0.400000	0.400000	0.900000	0.004704
0.400000	0.400000	1.000000	0.004704
0.400000	0.500000	0.000000	0.003444
0.400000	0.500000	0.100000	0.003444
0.400000	0.500000	0.200000	0.003982
0.400000	0.500000	0.300000	0.004436
0.400000	0.500000	0.400000	0.004911
0.400000	0.500000	0.500000	0.005573
0.400000	0.500000	0.600000	0.006588
0.400000	0.500000	0.700000	0.007779
0.400000	0.500000	0.800000	0.007555
0.400000	0.500000	0.900000	0.004215
0.400000	0.500000	1.000000	0.004215
0.400000	0.600000	0.000000	0.003458
0.400000	0.600000	0.100000	0.003458
0.400000	0.600000	0.200000	0.003977
0.400000	0.600000	0.300000	0.004400
0.400000	0.600000	0.400000	0.004833
0.400000	0.600000	0.500000	0.005436
0.400000	0.600000	0.600000	0.006404
0.400000	0.600000	0.700000	0.007766
0.400000	0.600000	0.800000	0.008386
0.400000	0.600000	0.900000	0.005073
0.400000	0.600000	1.000000	0.005073
0.400000	0.700000	0.000000	0.003496
0.400000	0.700000	0.100000	0.003496
0.400000	0.700000	0.200000	0.003951
0.400000	0.700000	0.300000	0.004287
0.400000	0.700000	0.400000	0.004591
0.400000	0.700000	0.500000	0.005013
0.400000	0.700000	0.600000	0.005728
0.400000	0.700000	0.700000	0.007009
0.400000	0.700000	0.800000	0.009412
0.400000	0.700000	0.900000	0.009742
0.400000	0.700000	1.000000	0.009742
0.400000	0.800000	0.000000	0.003576
0.400000	0.800000	0.100000	0.003576
0.400000	0.800000	0.200000	0.003918
0.400000	0.800000	0.300000	0.004091
0.400000	0.800000	0.400000	0.004208
0.400000	0.800000	0.500000	0.004335
0.400000	0.800000	0.600000	0.004465
0.400000	0.800000	0.700000	0.004447
0.400000	0.800000	0.800000	0.003751
0.400000	0.800000	0.900000	0.002622
0.400000	0.800000	1.000000	0.002622
0.400000	0.900000	0.000000	0.003744
0.400000	0.900000	0.100000	0.003744
0.400000	0.900000	0.200000	0.003823
0.400000	0.900000	0.300000	0.003856
0.400000	0.900000	0.400000	0.003822
0.400000	0.900000	0.500000	0.003729
0.400000	0.900000	0.600000	0.003558
0.400000	0.900000	0.700000	0.003241
0.400000	0.900000	0.800000	0.002828
0.400000	0.900000	0.900000	0.002853
0.400000	0.900000	1.000000	0.002853
0.400000	1.000000	0.000000	0.003744
0.400000	1.000000	0.100000	0.003744
0.400000	1.000000	0.200000	0.003823
0.400000	1.000000	0.300000	0.003856
0.400000	1.000000	0.400000	0.003822
0.400000	1.000000	0.500000	0.003729
0.400000	1.000000	0.600000	0.003558
0.400000	1.000000	0.700000	0.003241
0.400000	1.000000	0.800000	0.002828
0.400000	1.000000	0.900000	0.002853
0.400000	1.000000	1.000000	0.002853
0.500000	0.000000	0.000000	0.003708
0.500000	0.000000	0.100000	0.003708
0.500000	0.000000	0.200000	0.003840
0.500000	0.000000	0.300000	0.003889
0.500000	0.000000	0.400000	0.003880
0.500000	0.000000	0.500000	0.003832
0.500000	0.000000	0.600000	0.003734
0.500000	0.000000	0.700000	0.003481
0.500000	0.000000	0.800000	0.002957
0.500000	0.000000	0.900000	0.002461
0.500000	0.000000	1.000000	0.002461
0.500000	0.100000	0.000000	0.003708
0.500000	0.100000	0.100000	0.003708
0.500000	0.100000	0.200000	0.003840
0.500000	0.100000	0.300000	0.003889
0.500000	0.100000	0.400000	0.003880
0.500000	0.100000	0.500000	0.003832
0.500000	0.100000	0.600000	0.003734
0.500000	0.100000	0.700000	0.003481
0.500000	0.100000	0.800000	0.002957
0.500000	0.100000	0.900000	0.002461
0.500000	0.100000	1.000000	0.002461
0.500000	0.200000	0.000000	0.003535
0.500000	0.200000	0.100000	0.003535
0.500000	0.200000	0.200000	0.003908
0.500000	0.200000	0.300000	0.004127
0.500000	0.200000	0.400000	0.004288
0.500000	0.200000	0.500000	0.004471
0.500000	0.200000	0.600000	0.004698
0.500000	0.200000	0.700000	0.004861
0.500000	0.200000	0.800000	0.004740
0.500000	0.200000	0.900000	0.004357
0.500000	0.200000	1.000000	0.004357
0.500000	0.300000	0.000000	0.003475
0.500000	0.300000	0.100000	0.003475
0.500000	0.300000	0.200000	0.003948
0.500000	0.300000	0.300000	0.004317
0.500000	0.300000	0.400000	0.004666
0.500000	0.300000	0.500000	0.005138
0.500000	0.300000	0.600000	0.005893
0.500000	0.300000	0.700000	0.007024
0.500000	0.300000	0.800000	0.008140
0.500000	0.300000	0.900000	0.007624
0.500000	0.300000	1.000000	0.007624
0.500000	0.400000	0.000000	0.003444
0.500000	0.400000	0.100000	0.003444
0.500000	0.400000	0.200000	0.003982
0.500000	0.400000	0.300000	0.004436
0.500000	0.400000	0.400000	0.004911
0.500000	0.400000	0.500000	0.005573
0.500000	0.400000	0.600000	0.006588
0.500000	0.400000	0.700000	0.007779
0.500000	0.400000	0.800000	0.007555
0.500000	0.400000	0.900000	0.004215
0.500000	0.400000	1.000000	0.004215
0.500000	0.500000	0.000000	0.003439
0.500000	0.500000	0.100000	0.003439
0.500000	0.500000	0.200000	0.003998
0.500000	0.500000	0.300000	0.004480
0.500000	0.500000	0.400000	0.005000
0.500000	0.500000	0.500000	0.005733
0.500000	0.500000	0.600000	0.006828
0.500000	0.500000	0.700000	0.007968
0.500000	0.500000	0.800000	0.007063
0.500000	0.500000	0.900000	0.003753
0.500000	0.500000	1.000000	0.003753
0.500000	0.600000	0.000000	0.003453
0.500000	0.600000	0.100000	0.003453
0.500000	0.600000	0.200000	0.003992
0.500000	0.600000	0.300000	0.004442
0.500000	0.600000	0.400000	0.004916
0.500000	0.600000	0.500000	0.005586
0.500000	0.600000	0.600000	0.006635
0.500000	0.600000	0.700000	0.007916
0.500000	0.600000	0.800000	0.007801
0.500000	0.600000	0.900000	0.004642
0.500000	0.600000	1.000000	0.004642
0.500000	0.700000	0.000000	0.003492
0.500000	0.700000	0.100000	0.003492
0.500000	0.700000	0.200000	0.003965
0.500000	0.700000	0.300000	0.004322
0.500000	0.700000	0.400000	0.004658
0.500000	0.700000	0.500000	0.005133
0.500000	0.700000	0.600000	0.005928
0.500000	0.700000	0.700000	0.007223
0.500000	0.700000	0.800000	0.009021
0.500000	0.700000	0.900000	0.008730
0.500000	0.700000	1.000000	0.008730
0.500000	0.800000	0.000000	0.003574
0.500000	0.800000	0.100000	0.003574
0.500000	0.800000	0.200000	0.003929
0.500000	0.800000	0.300000	0.004117
0.500000	0.800000	0.400000	0.004254
