x	y	z	valeur
0.300000	0.000000	0.200000	0.003246
0.300000	0.000000	0.300000	0.003161
0.300000	0.000000	0.400000	0.002990
0.300000	0.000000	0.500000	0.002953
0.300000	0.000000	0.600000	0.002559
0.300000	0.000000	0.700000	0.002148
0.300000	0.000000	0.800000	0.001446
0.300000	0.000000	0.900000	0.001528
0.300000	0.000000	1.000000	0.001528
0.300000	0.100000	0.000000	0.003213
0.300000	0.100000	0.100000	0.003213
0.300000	0.100000	0.200000	0.003246
0.300000	0.100000	0.300000	0.003161
0.300000	0.100000	0.400000	0.002990
0.300000	0.100000	0.500000	0.002953
0.300000	0.100000	0.600000	0.002559
0.300000	0.100000	0.700000	0.002148
0.300000	0.100000	0.800000	0.001446
0.300000	0.100000	0.900000	0.001528
0.300000	0.100000	1.000000	0.001528
0.300000	0.200000	0.000000	0.002886
0.300000	0.200000	0.100000	0.002886
0.300000	0.200000	0.200000	0.003403
0.300000	0.200000	0.300000	0.003622
0.300000	0.200000	0.400000	0.003740
0.300000	0.200000	0.500000	0.003914
0.300000	0.200000	0.600000	0.004143
0.300000	0.200000	0.700000	0.004258
0.300000	0.200000	0.800000	0.003830
0.300000	0.200000	0.900000	0.002115
0.300000	0.200000	1.000000	0.002115
0.300000	0.300000	0.000000	0.002787
0.300000	0.300000	0.100000	0.002787
0.300000	0.300000	0.200000	0.003457
0.300000	0.300000	0.300000	0.003964
0.300000	0.300000	0.400000	0.004417
0.300000	0.300000	0.500000	0.005079
0.300000	0.300000	0.600000	0.006238
0.300000	0.300000	0.700000	0.008382
0.300000	0.300000	0.800000	0.022275
0.300000	0.300000	0.900000	0.565235
0.300000	0.300000	1.000000	0.565235
0.300000	0.400000	0.000000	0.002741
0.300000	0.400000	0.100000	0.002741
0.300000	0.400000	0.200000	0.003504
0.300000	0.400000	0.300000	0.004165
0.300000	0.400000	0.400000	0.004861
0.300000	0.400000	0.500000	0.005940
0.300000	0.400000	0.600000	0.007979
0.300000	0.400000	0.700000	0.012283
0.300000	0.400000	0.800000	0.029500
0.300000	0.400000	0.900000	0.068528
0.300000	0.400000	1.000000	0.068528
0.300000	0.500000	0.000000	0.002733
0.300000	0.500000	0.100000	0.002733
0.300000	0.500000	0.200000	0.003525
0.300000	0.500000	0.300000	0.004238
0.300000	0.500000	0.400000	0.005022
0.300000	0.500000	0.500000	0.006284
0.300000	0.500000	0.600000	0.008756
0.300000	0.500000	0.700000	0.014073
0.300000	0.500000	0.800000	0.023390
0.300000	0.500000	0.900000	0.031330
0.300000	0.500000	1.000000	0.031330
0.300000	0.600000	0.000000	0.002751
0.300000	0.600000	0.100000	0.002751
0.300000	0.600000	0.200000	0.003519
0.300000	0.600000	0.300000	0.004176
0.300000	0.600000	0.400000	0.004871
0.300000	0.600000	0.500000	0.005987
0.300000	0.600000	0.600000	0.008126
0.300000	0.600000	0.700000	0.013009
0.300000	0.600000	0.800000	0.031903
0.300000	0.600000	0.900000	0.070547
0.300000	0.600000	1.000000	0.070547
0.300000	0.700000	0.000000	0.002805
0.300000	0.700000	0.100000	0.002805
0.300000	0.700000	0.200000	0.003481
0.300000	0.700000	0.300000	0.003967
0.300000	0.700000	0.400000	0.004392
0.300000	0.700000	0.500000	0.005061
0.300000	0.700000	0.600000	0.006356
0.300000	0.700000	0.700000	0.008838
0.300000	0.700000	0.800000	0.025776
0.300000	0.700000	0.900000	0.606311
0.300000	0.700000	1.000000	0.606311
0.300000	0.800000	0.000000	0.002925
0.300000	0.800000	0.100000	0.002925
0.300000	0.800000	0.200000	0.003427
0.300000	0.800000	0.300000	0.003589
0.300000	0.800000	0.400000	0.003713
0.300000	0.800000	0.500000	0.003855
0.300000	0.800000	0.600000	0.004028
0.300000	0.800000	0.700000	0.004126
0.300000	0.800000	0.800000	0.003172
0.300000	0.800000	0.900000	0.001384
0.300000	0.800000	1.000000	0.001384
0.300000	0.900000	0.000000	0.003260
0.300000	0.900000	0.100000	0.003260
0.300000	0.900000	0.200000	0.003233
0.300000	0.900000	0.300000	0.003162
0.300000	0.900000	0.400000	0.003069
0.300000	0.900000	0.500000	0.002720
0.300000	0.900000	0.600000	0.002400
0.300000	0.900000	0.700000	0.002172
0.300000	0.900000	0.800000	0.001195
0.300000	0.900000	0.900000	0.001318
0.300000	0.900000	1.000000	0.001318
0.300000	1.000000	0.000000	0.003260
0.300000	1.000000	0.100000	0.003260
0.300000	1.000000	0.200000	0.003233
0.300000	1.000000	0.300000	0.003162
0.300000	1.000000	0.400000	0.003069
0.300000	1.000000	0.500000	0.002720
0.300000	1.000000	0.600000	0.002400
0.300000	1.000000	0.700000	0.002172
0.300000	1.000000	0.800000	0.001195
0.300000	1.000000	0.900000	0.001318
0.300000	1.000000	1.000000	0.001318
0.400000	0.000000	0.000000	0.003179
0.400000	0.000000	0.100000	0.003179
0.400000	0.000000	0.200000	0.003272
0.400000	0.000000	0.300000	0.003259
0.400000	0.000000	0.400000	0.003154
0.400000	0.000000	0.500000	0.003093
0.400000	0.000000	0.600000	0.002745
0.400000	0.000000	0.700000	0.002179
0.400000	0.000000	0.800000	0.001308
0.400000	0.000000	0.900000	0.001192
0.400000	0.000000	1.000000	0.001192
0.400000	0.100000	0.000000	0.003179
0.400000	0.100000	0.100000	0.003179
0.400000	0.100000	0.200000	0.003272
0.400000	0.100000	0.300000	0.003259
0.400000	0.100000	0.400000	0.003154
0.400000	0.100000	0.500000	0.003093
0.400000	0.100000	0.600000	0.002745
0.400000	0.100000	0.700000	0.002179
0.400000	0.100000	0.800000	0.001308
0.400000	0.100000	0.900000	0.001192
0.400000	0.100000	1.000000	0.001192
0.400000	0.200000	0.000000	0.002842
0.400000	0.200000	0.100000	0.002842
0.400000	0.200000	0.200000	0.003439
0.400000	0.200000	0.300000	0.003768
0.400000	0.200000	0.400000	0.004031
0.400000	0.200000	0.500000	0.004387
0.400000	0.200000	0.600000	0.004850
0.400000	0.200000	0.700000	0.005108
0.400000	0.200000	0.800000	0.004019
0.400000	0.200000	0.900000	0.001960
0.400000	0.200000	1.000000	0.001960
0.400000	0.300000	0.000000	0.002740
0.400000	0.300000	0.100000	0.002740
0.400000	0.300000	0.200000	0.003503
0.400000	0.300000	0.300000	0.004164
0.400000	0.300000	0.400000	0.004859
0.400000	0.300000	0.500000	0.005937
0.400000	0.300000	0.600000	0.007974
0.400000	0.300000	0.700000	0.012288
0.400000	0.300000	0.800000	0.029565
0.400000	0.300000	0.900000	0.068887
0.400000	0.300000	1.000000	0.068887
0.400000	0.400000	0.000000	0.002693
0.400000	0.400000	0.100000	0.002693
0.400000	0.400000	0.200000	0.003558
0.400000	0.400000	0.300000	0.004401
0.400000	0.400000	0.400000	0.005422
0.400000	0.400000	0.500000	0.007142
0.400000	0.400000	0.600000	0.010820
0.400000	0.400000	0.700000	0.019474
