x	y	z	valeur
0.200000	0.900000	0.300000	0.003330
0.200000	0.900000	0.400000	0.003115
0.200000	0.900000	0.500000	0.003028
0.200000	0.900000	0.600000	0.002534
0.200000	0.900000	0.700000	0.002233
0.200000	0.900000	0.800000	0.001975
0.200000	0.900000	0.900000	0.001869
0.200000	0.900000	1.000000	0.001869
0.200000	1.000000	0.000000	0.003567
0.200000	1.000000	0.100000	0.003567
0.200000	1.000000	0.200000	0.003481
0.200000	1.000000	0.300000	0.003330
0.200000	1.000000	0.400000	0.003115
0.200000	1.000000	0.500000	0.003028
0.200000	1.000000	0.600000	0.002534
0.200000	1.000000	0.700000	0.002233
0.200000	1.000000	0.800000	0.001975
0.200000	1.000000	0.900000	0.001869
0.200000	1.000000	1.000000	0.001869
0.300000	0.000000	0.000000	0.003453
0.300000	0.000000	0.100000	0.003453
0.300000	0.000000	0.200000	0.003513
0.300000	0.000000	0.300000	0.003468
0.300000	0.000000	0.400000	0.003348
0.300000	0.000000	0.500000	0.003292
0.300000	0.000000	0.600000	0.003020
0.300000	0.000000	0.700000	0.002692
0.300000	0.000000	0.800000	0.002073
0.300000	0.000000	0.900000	0.002029
0.300000	0.000000	1.000000	0.002029
0.300000	0.100000	0.000000	0.003453
0.300000	0.100000	0.100000	0.003453
0.300000	0.100000	0.200000	0.003513
0.300000	0.100000	0.300000	0.003468
0.300000	0.100000	0.400000	0.003348
0.300000	0.100000	0.500000	0.003292
0.300000	0.100000	0.600000	0.003020
0.300000	0.100000	0.700000	0.002692
0.300000	0.100000	0.800000	0.002073
0.300000	0.100000	0.900000	0.002029
0.300000	0.100000	1.000000	0.002029
0.300000	0.200000	0.000000	0.003201
0.300000	0.200000	0.100000	0.003201
0.300000	0.200000	0.200000	0.003627
0.300000	0.200000	0.300000	0.003815
0.300000	0.200000	0.400000	0.003915
0.300000	0.200000	0.500000	0.004047
0.300000	0.200000	0.600000	0.004225
0.300000	0.200000	0.700000	0.004351
0.300000	0.200000	0.800000	0.004217
0.300000	0.200000	0.900000	0.003104
0.300000	0.200000	1.000000	0.003104
0.300000	0.300000	0.000000	0.003122
0.300000	0.300000	0.100000	0.003122
0.300000	0.300000	0.200000	0.003672
0.300000	0.300000	0.300000	0.004071
0.300000	0.300000	0.400000	0.004411
0.300000	0.300000	0.500000	0.004882
0.300000	0.300000	0.600000	0.005679
0.300000	0.300000	0.700000	0.007149
0.300000	0.300000	0.800000	0.014126
0.300000	0.300000	0.900000	0.090595
0.300000	0.300000	1.000000	0.090595
0.300000	0.400000	0.000000	0.003084
0.300000	0.400000	0.100000	0.003084
0.300000	0.400000	0.200000	0.003711
0.300000	0.400000	0.300000	0.004222
0.300000	0.400000	0.400000	0.004728
0.300000	0.400000	0.500000	0.005461
0.300000	0.400000	0.600000	0.006745
0.300000	0.400000	0.700000	0.009149
0.300000	0.400000	0.800000	0.015835
0.300000	0.400000	0.900000	0.023932
0.300000	0.400000	1.000000	0.023932
0.300000	0.500000	0.000000	0.003078
0.300000	0.500000	0.100000	0.003078
0.300000	0.500000	0.200000	0.003729
0.300000	0.500000	0.300000	0.004277
0.300000	0.500000	0.400000	0.004842
0.300000	0.500000	0.500000	0.005686
0.300000	0.500000	0.600000	0.007193
0.300000	0.500000	0.700000	0.009957
0.300000	0.500000	0.800000	0.013754
0.300000	0.500000	0.900000	0.012948
0.300000	0.500000	1.000000	0.012948
0.300000	0.600000	0.000000	0.003094
0.300000	0.600000	0.100000	0.003094
0.300000	0.600000	0.200000	0.003725
0.300000	0.600000	0.300000	0.004232
0.300000	0.600000	0.400000	0.004736
0.300000	0.600000	0.500000	0.005487
0.300000	0.600000	0.600000	0.006847
0.300000	0.600000	0.700000	0.009552
0.300000	0.600000	0.800000	0.017079
0.300000	0.600000	0.900000	0.024556
0.300000	0.600000	1.000000	0.024556
0.300000	0.700000	0.000000	0.003141
0.300000	0.700000	0.100000	0.003141
0.300000	0.700000	0.200000	0.003695
0.300000	0.700000	0.300000	0.004077
0.300000	0.700000	0.400000	0.004397
0.300000	0.700000	0.500000	0.004872
0.300000	0.700000	0.600000	0.005769
0.300000	0.700000	0.700000	0.007476
0.300000	0.700000	0.800000	0.016217
0.300000	0.700000	0.900000	0.096231
0.300000	0.700000	1.000000	0.096231
0.300000	0.800000	0.000000	0.003242
0.300000	0.800000	0.100000	0.003242
0.300000	0.800000	0.200000	0.003653
0.300000	0.800000	0.300000	0.003797
0.300000	0.800000	0.400000	0.003857
0.300000	0.800000	0.500000	0.003942
0.300000	0.800000	0.600000	0.004047
0.300000	0.800000	0.700000	0.004145
0.300000	0.800000	0.800000	0.003419
0.300000	0.800000	0.900000	0.001945
0.300000	0.800000	1.000000	0.001945
0.300000	0.900000	0.000000	0.003502
0.300000	0.900000	0.100000	0.003502
0.300000	0.900000	0.200000	0.003509
0.300000	0.900000	0.300000	0.003449
0.300000	0.900000	0.400000	0.003354
0.300000	0.900000	0.500000	0.003180
0.300000	0.900000	0.600000	0.002947
0.300000	0.900000	0.700000	0.002917
0.300000	0.900000	0.800000	0.001809
0.300000	0.900000	0.900000	0.001931
0.300000	0.900000	1.000000	0.001931
0.300000	1.000000	0.000000	0.003502
0.300000	1.000000	0.100000	0.003502
0.300000	1.000000	0.200000	0.003509
0.300000	1.000000	0.300000	0.003449
0.300000	1.000000	0.400000	0.003354
0.300000	1.000000	0.500000	0.003180
0.300000	1.000000	0.600000	0.002947
0.300000	1.000000	0.700000	0.002917
0.300000	1.000000	0.800000	0.001809
0.300000	1.000000	0.900000	0.001931
0.300000	1.000000	1.000000	0.001931
0.400000	0.000000	0.000000	0.003429
0.400000	0.000000	0.100000	0.003429
0.400000	0.000000	0.200000	0.003536
0.400000	0.000000	0.300000	0.003547
0.400000	0.000000	0.400000	0.003480
0.400000	0.000000	0.500000	0.003421
0.400000	0.000000	0.600000	0.003176
0.400000	0.000000	0.700000	0.002732
0.400000	0.000000	0.800000	0.001951
0.400000	0.000000	0.900000	0.001707
0.400000	0.000000	1.000000	0.001707
0.400000	0.100000	0.000000	0.003429
0.400000	0.100000	0.100000	0.003429
0.400000	0.100000	0.200000	0.003536
0.400000	0.100000	0.300000	0.003547
0.400000	0.100000	0.400000	0.003480
0.400000	0.100000	0.500000	0.003421
0.400000	0.100000	0.600000	0.003176
0.400000	0.100000	0.700000	0.002732
0.400000	0.100000	0.800000	0.001951
0.400000	0.100000	0.900000	0.001707
0.400000	0.100000	1.000000	0.001707
0.400000	0.200000	0.000000	0.003167
0.400000	0.200000	0.100000	0.003167
0.400000	0.200000	0.200000	0.003657
0.400000	0.200000	0.300000	0.003928
0.400000	0.200000	0.400000	0.004132
0.400000	0.200000	0.500000	0.004390
0.400000	0.200000	0.600000	0.004718
0.400000	0.200000	0.700000	0.004936
0.400000	0.200000	0.800000	0.004313
0.400000	0.200000	0.900000	0.002915
0.400000	0.200000	1.000000	0.002915
0.400000	0.300000	0.000000	0.003083
0.400000	0.300000	0.100000	0.003083
0.400000	0.300000	0.200000	0.003710
0.400000	0.300000	0.300000	0.004221
0.400000	0.300000	0.400000	0.004726
0.400000	0.300000	0.500000	0.005459
0.400000	0.300000	0.600000	0.006741
0.400000	0.300000	0.700000	0.009153
0.400000	0.300000	0.800000	0.015870
0.400000	0.300000	0.900000	0.024057
0.400000	0.300000	1.000000	0.024057
0.400000	0.400000	0.000000	0.003044
0.400000	0.400000	0.100000	0.003044
0.400000	0.400000	0.200000	0.003755
0.400000	0.400000	0.300000	0.004397
0.400000	0.400000	0.400000	0.005118
0.400000	0.400000	0.500000	0.006228
0.400000	0.400000	0.600000	0.008300
0.400000	0.400000	0.700000	0.012175
0.400000	0.400000	0.800000	0.016931
0.400000	0.400000	0.900000	0.005977
0.400000	0.400000	1.000000	0.005977
0.400000	0.500000	0.000000	0.003037
0.400000	0.500000	0.100000	0.003037
0.400000	0.500000	0.200000	0.003776
0.400000	0.500000	0.300000	0.004463
0.400000	0.500000	0.400000	0.005261
0.400000	0.500000	0.500000	0.006528
0.400000	0.500000	0.600000	0.008938
0.400000	0.500000	0.700000	0.013149
0.400000	0.500000	0.800000	0.013744
0.400000	0.500000	0.900000	0.007548
0.400000	0.500000	1.000000	0.007548
0.400000	0.600000	0.000000	0.003054
0.400000	0.600000	0.100000	0.003054
0.400000	0.600000	0.200000	0.003769
0.400000	0.600000	0.300000	0.004407
0.400000	0.600000	0.400000	0.005127
0.400000	0.600000	0.500000	0.006263
0.400000	0.600000	0.600000	0.008397
0.400000	0.600000	0.700000	0.012702
0.400000	0.600000	0.800000	0.018156
0.400000	0.600000	0.900000	0.006136
0.400000	0.600000	1.000000	0.006136
0.400000	0.700000	0.000000	0.003103
0.400000	0.700000	0.100000	0.003103
0.400000	0.700000	0.200000	0.003732
0.400000	0.700000	0.300000	0.004225
0.400000	0.700000	0.400000	0.004709
0.400000	0.700000	0.500000	0.005446
0.400000	0.700000	0.600000	0.006833
0.400000	0.700000	0.700000	0.009553
0.400000	0.700000	0.800000	0.018133
0.400000	0.700000	0.900000	0.026107
0.400000	0.700000	1.000000	0.026107
0.400000	0.800000	0.000000	0.003210
0.400000	0.800000	0.100000	0.003210
0.400000	0.800000	0.200000	0.003682
0.400000	0.800000	0.300000	0.003904
0.400000	0.800000	0.400000	0.004062
0.400000	0.800000	0.500000	0.004260
0.400000	0.800000	0.600000	0.004483
0.400000	0.800000	0.700000	0.004641
0.400000	0.800000	0.800000	0.003542
0.400000	0.800000	0.900000	0.001851
0.400000	0.800000	1.000000	0.001851
0.400000	0.900000	0.000000	0.003475
0.400000	0.900000	0.100000	0.003475
0.400000	0.900000	0.200000	0.003526
0.400000	0.900000	0.300000	0.003521
0.400000	0.900000	0.400000	0.003482
0.400000	0.900000	0.500000	0.003334
0.400000	0.900000	0.600000	0.003082
0.400000	0.900000	0.700000	0.003021
0.400000	0.900000	0.800000	0.001760
0.400000	0.900000	0.900000	0.001893
0.400000	0.900000	1.000000	0.001893
0.400000	1.000000	0.000000	0.003475
0.400000	1.000000	0.100000	0.003475
0.400000	1.000000	0.200000	0.003526
0.400000	1.000000	0.300000	0.003521
0.400000	1.000000	0.400000	0.003482
0.400000	1.000000	0.500000	0.003334
0.400000	1.000000	0.600000	0.003082
0.400000	1.000000	0.700000	0.003021
0.400000	1.000000	0.800000	0.001760
0.400000	1.000000	0.900000	0.001893
0.400000	1.000000	1.000000	0.001893
0.500000	0.000000	0.000000	0.003428
0.500000	0.000000	0.100000	0.003428
0.500000	0.000000	0.200000	0.003547
0.500000	0.000000	0.300000	0.003573
0.500000	0.000000	0.400000	0.003522
0.500000	0.000000	0.500000	0.003463
0.500000	0.000000	0.600000	0.003235
0.500000	0.000000	0.700000	0.002762
0.500000	0.000000	0.800000	0.001924
0.500000	0.000000	0.900000	0.001647
0.500000	0.000000	1.000000	0.001647
0.500000	0.100000	0.000000	0.003428
0.500000	0.100000	0.100000	0.003428
0.500000	0.100000	0.200000	0.003547
0.500000	0.100000	0.300000	0.003573
0.500000	0.100000	0.400000	0.003522
0.500000	0.100000	0.500000	0.003463
0.500000	0.100000	0.600000	0.003235
0.500000	0.100000	0.700000	0.002762
0.500000	0.100000	0.800000	0.001924
0.500000	0.100000	0.900000	0.001647
0.500000	0.100000	1.000000	0.001647
0.500000	0.200000	0.000000	0.003162
0.500000	0.200000	0.100000	0.003162
0.500000	0.200000	0.200000	0.003672
0.500000	0.200000	0.300000	0.003969
0.500000	0.200000	0.400000	0.004208
0.500000	0.200000	0.500000	0.004518
0.500000	0.200000	0.600000	0.004915
0.500000	0.200000	0.700000	0.005108
0.500000	0.200000	0.800000	0.004371
0.500000	0.200000	0.900000	0.002766
0.500000	0.200000	1.000000	0.002766
0.500000	0.300000	0.000000	0.003077
0.500000	0.300000	0.100000	0.003077
0.500000	0.300000	0.200000	0.003728
0.500000	0.300000	0.300000	0.004276
0.500000	0.300000	0.400000	0.004841
0.500000	0.300000	0.500000	0.005682
0.500000	0.300000	0.600000	0.007180
0.500000	0.300000	0.700000	0.009934
0.500000	0.300000	0.800000	0.013844
0.500000	0.300000	0.900000	0.013075
0.500000	0.300000	1.000000	0.013075
0.500000	0.400000	0.000000	0.003037
0.500000	0.400000	0.100000	0.003037
0.500000	0.400000	0.200000	0.003775
0.500000	0.400000	0.300000	0.004462
0.500000	0.400000	0.400000	0.005260
0.500000	0.400000	0.500000	0.006525
0.500000	0.400000	0.600000	0.008924
0.500000	0.400000	0.700000	0.013127
0.500000	0.400000	0.800000	0.013837
0.500000	0.400000	0.900000	0.007616
0.500000	0.400000	1.000000	0.007616
0.500000	0.500000	0.000000	0.003030
0.500000	0.500000	0.100000	0.003030
0.500000	0.500000	0.200000	0.003797
0.500000	0.500000	0.300000	0.004531
0.500000	0.500000	0.400000	0.005415
0.500000	0.500000	0.500000	0.006860
0.500000	0.500000	0.600000	0.009629
0.500000	0.500000	0.700000	0.014198
0.500000	0.500000	0.800000	0.012072
0.500000	0.500000	0.900000	0.005108
0.500000	0.500000	1.000000	0.005108
0.500000	0.600000	0.000000	0.003047
0.500000	0.600000	0.100000	0.003047
0.500000	0.600000	0.200000	0.003789
0.500000	0.600000	0.300000	0.004472
0.500000	0.600000	0.400000	0.005271
0.500000	0.600000	0.500000	0.006569
0.500000	0.600000	0.600000	0.009041
0.500000	0.600000	0.700000	0.013539
0.500000	0.600000	0.800000	0.014159
0.500000	0.600000	0.900000	0.008301
0.500000	0.600000	1.000000	0.008301
0.500000	0.700000	0.000000	0.003097
0.500000	0.700000	0.100000	0.003097
0.500000	0.700000	0.200000	0.003750
0.500000	0.700000	0.300000	0.004279
0.500000	0.700000	0.400000	0.004822
0.500000	0.700000	0.500000	0.005673
0.500000	0.700000	0.600000	0.007287
0.500000	0.700000	0.700000	0.010254
0.500000	0.700000	0.800000	0.015250
0.500000	0.700000	0.900000	0.014873
0.500000	0.700000	1.000000	0.014873
0.500000	0.800000	0.000000	0.003206
0.500000	0.800000	0.100000	0.003206
0.500000	0.800000	0.200000	0.003697
0.500000	0.800000	0.300000	0.003943
0.500000	0.800000	0.400000	0.004134
